phenotype	description	N	N_case	N_control	prevelence	mean_chi2	lambdaGC	intercept	intercept_se	intercept_z	intercept_p	ratio	ratio_se	h2_observed	h2_observed_se	h2_liability	h2_liability_se	h2_z	h2_p	base::Prop_SNPs
40001_C221	Underlying (primary) cause of death: ICD10: C22.1 Intrahepatic bile duct carcinoma	7637	94	7543	0.0123085	0.994961809113	0.999898442762	0.981795501841	0.00868180227209	-2.09685703369	0.981996883496	NA	NA	0.145477147933	0.100051970946	1.73484811325	1.19314253468	1.45401581355	0.0729709609982	1.0
40001_C260	Underlying (primary) cause of death: ICD10: C26.0 Intestinal tract, part unspecified	7637	63	7574	0.00824931	1.00104224669	1.00552831238	0.994114899117	0.00737952416386	-0.797490563335	0.787416909382	-5.646552705500317	7.080400653126128	0.0556149476893	0.0898257471756	0.897271435376	1.44921609119	0.619142611535	0.267911206995	1.0
40001_C439	Underlying (primary) cause of death: ICD10: C43.9 Malignant melanoma of skin, unspecified	7637	98	7539	0.0128323	0.990070373051	0.990312884907	1.00410022371	0.00839995991807	0.488124199304	0.312730935621	NA	NA	-0.108629302286	0.0984199815542	-1.25587765476	1.13784635466	-1.10373219514	0.865145337301	1.0
40001_C482	Underlying (primary) cause of death: ICD10: C48.2 Peritoneum, unspecified	7637	27	7610	0.00353542	1.00091517915	1.02202704847	1.00584099596	0.00915179668024	0.638234891087	0.261660393902	6.382352538153219	10.000005683309515	-0.0291344820222	0.0924833538055	-0.912528843691	2.89669566957	-0.315024064584	0.623628308736	1.0
40001_C539	Underlying (primary) cause of death: ICD10: C53.9 Cervix uteri, unspecified	7637	9	7628	0.00117847	1.00205621902	1.05974691968	1.00514130016	0.00996191822689	0.516095398919	0.302893890664	2.5003660170921913	4.8447748659034096	-0.0909112894649	0.110058583459	-6.98484448116	8.45595848223	-0.826026345309	0.795605426396	1.0
40001_C56	Underlying (primary) cause of death: ICD10: C56 Malignant neoplasm of ovary	7637	184	7453	0.0240932	0.988862827644	0.982817017916	0.993074749727	0.00852535095891	-0.812312631619	0.791693867868	NA	NA	-0.024608518687	0.103776319542	-0.180228948141	0.760041559224	-0.237130385771	0.593722179955	1.0
40001_C66	Underlying (primary) cause of death: ICD10: C66 Malignant neoplasm of ureter	7637	9	7628	0.00117847	0.996665901811	1.04252436077	0.981507154639	0.00880450885411	-2.10038352701	0.982152441543	NA	NA	0.0973695230529	0.102512207803	7.48103981071	7.87615964026	0.949833440712	0.171098445552	1.0
40001_C786	Underlying (primary) cause of death: ICD10: C78.6 Secondary malignant neoplasm of retroperitoneum and peritoneum	7637	9	7628	0.00117847	1.00187700096	1.05349523813	0.986620333692	0.0102171258928	-1.30953327272	0.904823112662	-7.128214958002661	5.443324813869836	0.128644202776	0.120204174694	9.8839182139	9.23545877708	1.07021410116	0.142261474282	1.0
40001_C710	Underlying (primary) cause of death: ICD10: C71.0 Cerebrum, except lobes and ventricles	7637	6	7631	0.000785649	0.999829877749	1.05401271454	0.983964983955	0.0104206892062	-1.53876732412	0.938069445139	NA	NA	0.100358363385	0.118483167755	10.8282703573	12.783865041	0.847026335352	0.198490221317	1.0
40001_C809	Underlying (primary) cause of death: ICD10: C80.9 Malignant neoplasm, unspecified	7637	22	7615	0.00288071	1.00133442336	1.04202938798	1.00286309569	0.00827253501111	0.346096533028	0.36463508443	2.145567722293696	6.199333184656876	-0.0418833959307	0.0826224352406	-1.54628635809	3.05032439815	-0.50692521721	0.693896354421	1.0
40001_C833	Underlying (primary) cause of death: ICD10: C83.3 Large cell (diffuse)	7637	31	7606	0.00405919	0.997933102619	1.01892966954	0.999636201435	0.00956509706582	-0.0380339647416	0.515169699168	NA	NA	-0.063677011228	0.103470362747	-1.78653749862	2.90298931244	-0.615413047153	0.730859011411	1.0
40001_C859	Underlying (primary) cause of death: ICD10: C85.9 Non-Hodgkin's lymphoma, unspecified type	7637	68	7569	0.00890402	0.991575307838	0.987143180411	1.01001317107	0.00800680697004	1.25058229945	0.105543455909	NA	NA	-0.126503543764	0.0943666753746	-1.92539465105	1.43626879214	-1.34055314826	0.909967211261	1.0
40001_C911	Underlying (primary) cause of death: ICD10: C91.1 Chronic lymphocytic leukaemia	7637	40	7597	0.00523766	1.00948466077	1.03011306728	1.00065692382	0.00825201196607	0.0796077156588	0.468274629244	0.06926170985380539	0.8700376500018754	0.0590850853057	0.0985786624994	1.35552878551	2.26158960359	0.599369922533	0.274463114742	1.0
40001_C97	Underlying (primary) cause of death: ICD10: C97 Malignant neoplasms of independent (primary) multiple sites	7637	20	7617	0.00261883	0.992582317623	1.02691780699	1.0201437815	0.00968942704848	2.07894454423	0.0188112239344	NA	NA	-0.230884565934	0.108719357683	-9.20629058208	4.33507538575	-2.12367485289	0.98315132921	1.0
40001_E149	Underlying (primary) cause of death: ICD10: E14.9 Without complications	7637	6	7631	0.000785649	0.995351784028	1.06063389204	1.01382748566	0.00998741937193	1.38449034148	0.0831041817517	NA	NA	-0.223887825789	0.103991064785	-24.156610626	11.2202244662	-2.15295252772	0.984338795185	1.0
40001_F03	Underlying (primary) cause of death: ICD10: F03 Unspecified dementia	7637	40	7597	0.00523766	1.00294318215	1.0113737803	1.0075425668	0.00863277026429	0.873713369622	0.19113718409	2.56272510715726	2.933141687261605	-0.0687833660558	0.100850662938	-1.57802653868	2.31371378992	-0.682031868229	0.752390599982	1.0
40001_G309	Underlying (primary) cause of death: ICD10: G30.9 Alzheimer's disease, unspecified	7637	28	7609	0.00366636	0.998992490685	1.0261727101	1.00343879414	0.00941163601564	0.365376872865	0.35741505122	NA	NA	-0.0528947061814	0.101207485833	-1.60929924084	3.07919528958	-0.522636302505	0.699386313628	1.0
40001_G409	Underlying (primary) cause of death: ICD10: G40.9 Epilepsy, unspecified	7637	14	7623	0.00183318	0.99549818674	1.05274512302	0.99229454003	0.0087221240658	-0.883438473403	0.811500294297	NA	NA	-0.0394521066434	0.0943436656715	-2.10381898951	5.03096063218	-0.418174409088	0.6620901976	1.0
40001_I119	Underlying (primary) cause of death: ICD10: I11.9 Hypertensive heart disease without (congestive) heart failure	7637	28	7609	0.00366636	0.999981787751	1.0276932351	1.01530826798	0.00848531970815	1.80408853256	0.0356087145708	NA	NA	-0.128893668098	0.0890240600991	-3.92153576784	2.70851967383	-1.44785205207	0.926170784157	1.0
40001_I255	Underlying (primary) cause of death: ICD10: I25.5 Ischaemic cardiomyopathy	7637	10	7627	0.00130941	0.995000174606	1.04853241121	0.997386798245	0.0092961785936	-0.281104943097	0.610685045033	NA	NA	-0.0132703500902	0.104911452467	-0.934099902862	7.38471682301	-0.126490957643	0.550328346844	1.0
40001_I330	Underlying (primary) cause of death: ICD10: I33.0 Acute and subacute infective endocarditis	7637	5	7632	0.000654707	1.00457619215	1.07338537427	1.01109929928	0.010569040044	1.05017099313	0.146819751637	2.4254443271419652	2.3095708632208	-0.0135133436702	0.121522359179	-1.70068145973	15.2938331358	-0.111200471761	0.544271311228	1.0
40001_I38	Underlying (primary) cause of death: ICD10: I38 Endocarditis, valve unspecified	7637	8	7629	0.00104753	1.00131725347	1.05856588398	1.00443474214	0.00962951467508	0.460536412725	0.32256562069	3.3666581548778054	7.31029743111069	0.012865318409	0.111173732038	1.09047864763	9.42320874696	0.115722645747	0.453936179059	1.0
40001_I48	Underlying (primary) cause of death: ICD10: I48 Atrial fibrillation and flutter	7637	12	7625	0.0015713	1.005782196	1.06141583445	0.992714630777	0.00909154933634	-0.801334179009	0.7885308955	-1.2599658031439287	1.572335033433569	0.119599113602	0.103190371512	7.23995638749	6.24664988608	1.15901427478	0.12322518324	1.0
40001_I517	Underlying (primary) cause of death: ICD10: I51.7 Cardiomegaly	7637	18	7619	0.00235695	1.00329449659	1.05314981726	0.992980344627	0.00884301648773	-0.793807789808	0.78634633148	-2.130721696560286	2.6841783664969947	0.128688072645	0.0995525036743	5.58912941482	4.32372492002	1.29266535642	0.0980634122943	1.0
40001_I619	Underlying (primary) cause of death: ICD10: I61.9 Intracerebral haemorrhage, unspecified	7637	57	7580	0.00746366	1.00275722784	1.00685047123	0.991073945349	0.00881175302224	-1.01297149711	0.844463112225	-3.2373293644746743	3.1958740929294227	0.1199727761	0.106093257141	2.09009809824	1.84829694031	1.13082376141	0.129064638384	1.0
40001_I64	Underlying (primary) cause of death: ICD10: I64 Stroke, not specified as haemorrhage or infarction	7637	88	7549	0.0115228	1.00102361092	1.00248277578	1.00322063049	0.00858664751613	0.375074262885	0.35380261868	3.146342455219888	8.388585319136508	0.00583524902248	0.0941409338214	0.0731007149745	1.17934462509	0.0619841846221	0.475287713312	1.0
40001_I711	Underlying (primary) cause of death: ICD10: I71.1 Thoracic aortic aneurysm, ruptured	7637	7	7630	0.00091659	0.986972345301	1.04706026083	0.980329847226	0.0107668460085	-1.82691874279	0.966144006133	NA	NA	0.102533412768	0.115513908521	9.71860194483	10.9489547426	0.887628287198	0.187370366238	1.0
40001_I802	Underlying (primary) cause of death: ICD10: I80.2 Phlebitis and thrombophlebitis of other deep vessels of lower extremities	7637	57	7580	0.00746366	1.00432552003	1.01417893331	1.01384170758	0.00849905239175	1.62861774954	0.0516969822027	3.2000100501040927	1.9648625658238927	-0.116304366192	0.0970587132562	-2.02618912805	1.69090220789	-1.19828877069	0.884597691656	1.0
40001_J189	Underlying (primary) cause of death: ICD10: J18.9 Pneumonia, unspecified	7637	66	7571	0.00864214	0.995678241952	1.00678501211	1.00455261358	0.00878452091148	0.518254054376	0.302140512502	NA	NA	-0.0492356470805	0.104448968575	-0.766616002856	1.6263064576	-0.471384713055	0.681316984701	1.0
40001_J441	Underlying (primary) cause of death: ICD10: J44.1 Chronic obstructive pulmonary disease with acute exacerbation, unspecified	7637	30	7607	0.00392824	0.993304066099	1.01089967578	1.0010719417	0.00805442529356	0.133087298315	0.447062170131	NA	NA	-0.0690398743909	0.0918421815763	-1.98815339549	2.64479544265	-0.751722936084	0.773891152836	1.0
40001_J47	Underlying (primary) cause of death: ICD10: J47 Bronchiectasis	7637	24	7613	0.0031426	1.00038113469	1.03029816843	1.00291237759	0.00819506179124	0.35538201762	0.361151709327	7.6413343762878485	21.501747408204206	-0.0293852241547	0.0959521956905	-1.01148953517	3.30283823281	-0.306248584967	0.620292308586	1.0
40001_J849	Underlying (primary) cause of death: ICD10: J84.9 Interstitial pulmonary disease, unspecified	7637	19	7618	0.00248789	0.989446929897	1.02802844285	0.985328966738	0.00891480111418	-1.64569383813	0.950086595855	NA	NA	0.0706354836497	0.100314365242	2.93604714045	4.16968483825	0.704141261114	0.240672403338	1.0
40001_K550	Underlying (primary) cause of death: ICD10: K55.0 Acute vascular disorders of intestine	7637	10	7627	0.00130941	0.996125433948	1.04747903546	0.996941568314	0.0096150427203	-0.31808820561	0.624790985032	NA	NA	-0.032541921774	0.109934703436	-2.29062577561	7.73830344358	-0.296011366356	0.616389299455	1.0
40001_K578	Underlying (primary) cause of death: ICD10: K57.8 Diverticular disease of intestine, part unspecified, with perforation and abscess	7637	10	7627	0.00130941	0.999227004647	1.05655018563	1.00603682225	0.0100275679505	0.602022572291	0.273579556142	NA	NA	-0.063053377923	0.115105929904	-4.43832708199	8.10230605909	-0.547785661221	0.70808045734	1.0
40001_K703	Underlying (primary) cause of death: ICD10: K70.3 Alcoholic cirrhosis of liver	7637	16	7621	0.00209506	0.999260190615	1.04647169025	0.99139860224	0.00950262166889	-0.905160497725	0.817309817117	NA	NA	0.0572837858819	0.107108827781	2.73847047334	5.12037320504	0.53481853054	0.296387674018	1.0
40001_K746	Underlying (primary) cause of death: ICD10: K74.6 Other and unspecified cirrhosis of liver	7637	32	7605	0.00419013	1.0016377977	1.02103201988	1.00312328366	0.00866256613029	0.360549473699	0.359218133068	1.907002100829749	5.289155136643065	-0.0508394803767	0.0911864477737	-1.39086821035	2.49468189847	-0.557533291601	0.711418440186	1.0
40001_K830	Underlying (primary) cause of death: ICD10: K83.0 Cholangitis	7637	10	7627	0.00130941	1.00821835325	1.06541556848	1.00054620875	0.0103829778938	0.0526061745199	0.479022848615	0.06646206731678615	1.2633890968760892	0.0672722079318	0.11232414817	4.7352905136	7.90649645117	0.598911356356	0.274615999026	1.0
40001_M069	Underlying (primary) cause of death: ICD10: M06.9 Rheumatoid arthritis, unspecified	7637	10	7627	0.00130941	1.00301481571	1.05538464154	0.996657972855	0.00968096923374	-0.345216172515	0.635034069316	-1.1085344746943233	3.2111313517475017	0.0901525931903	0.113694925271	6.34584076299	8.00298544724	0.792934187476	0.213908083819	1.0
40001_U509	Underlying (primary) cause of death: ICD10: U50.9 Inquest Adjourned Death	7637	9	7628	0.00117847	0.996601672762	1.04492217514	0.995792526159	0.00965310126458	-0.435867575159	0.668533594082	NA	NA	0.0309984611862	0.1089381709	2.38165613771	8.36987558178	0.284550960697	0.387994093129	1.0
40001_W190	Underlying (primary) cause of death: ICD10: W19.0 Home	7637	9	7628	0.00117847	0.998039296039	1.05222187437	0.995988826109	0.00850336329391	-0.471716161273	0.681435300008	NA	NA	0.0162517936777	0.101549107544	1.24864856771	7.80216326894	0.160038764207	0.436425269161	1.0
40001_X599	Underlying (primary) cause of death: ICD10: X59.9 Unspecified place	7637	8	7629	0.00104753	0.99717916208	1.05692969757	1.00203236543	0.0100998963059	0.201226366099	0.420260787985	NA	NA	-0.0424573020122	0.108607285046	-3.59872797611	9.20567385541	-0.390924991765	0.652073659871	1.0
40001_X780	Underlying (primary) cause of death: ICD10: X78.0 Home	7637	5	7632	0.000654707	1.01255247888	1.07926592187	1.0056452042	0.011675114983	0.483524505302	0.314361682182	0.4497282370384865	0.9301043320591078	0.0469323884748	0.136183975144	5.9065354133	17.1390269716	0.344624897498	0.365188192851	1.0
1070	Time spent watching television (TV)	319740	NA	NA	NA	1.69012259697	1.5476479223	1.09061654861	0.0119922188645	7.55627875364	2.07382233322e-14	0.13130500147660273	0.017376939861215312	0.0961653266525	0.0042381252868	0.0961653266525	0.0042381252868	22.6905341737	2.77794307092e-114	1.0
884	Number of days/week of moderate physical activity 10+ minutes	321309	NA	NA	NA	1.2763493441	1.23884147858	1.02951119023	0.0105329679443	2.80179246612	0.0025409777043	0.10678943468536772	0.03811468407342457	0.0400954617438	0.00335806957562	0.0400954617438	0.00335806957562	11.940033058	3.65970491466e-33	1.0
971	Frequency of walking for pleasure in last 4 weeks	240924	NA	NA	NA	1.17407824127	1.15719243905	1.00659129166	0.00948862914308	0.694651625934	0.243636825203	0.03786396056261829	0.054507841267474454	0.0378677836841	0.00385141401912	0.0378677836841	0.00385141401912	9.83217683065	4.09152649998e-23	1.0
1001	Duration of strenuous sports	34342	NA	NA	NA	1.01432537069	1.01809621773	0.987709818018	0.00939966545604	-1.30751270237	0.904480678131	-0.8579311660488976	0.6561551291209294	0.0537879206054	0.0230129864872	0.0537879206054	0.0230129864872	2.33728554246	0.00971217089049	1.0
914	Duration of vigorous activity	183731	NA	NA	NA	1.12057748825	1.10821494913	0.999421975289	0.00851527641112	-0.0678809098996	0.527059782305	-0.004793802883472104	0.07062078116757103	0.0333434936179	0.00400717859225	0.0333434936179	0.00400717859225	8.32094024519	4.36341198229e-17	1.0
1100	Drive faster than motorway speed limit	306030	NA	NA	NA	1.36621926636	1.30587821786	1.05287729977	0.0108232265639	4.88553939605	5.1573038994e-07	0.1443869960631275	0.029553951848160703	0.0542713272109	0.00359189831924	0.0542713272109	0.00359189831924	15.1093718105	7.0236250711e-52	1.0
3637	Frequency of other exercises in last 4 weeks	161170	NA	NA	NA	1.06444479983	1.0590800266	1.00532777971	0.00773238188741	0.689021802916	0.245404773579	0.08267198785376274	0.11998457451409975	0.0194771314137	0.00439370265225	0.0194771314137	0.00439370265225	4.43296530405	4.64729139613e-06	1.0
6162_3	Types of transport used (excluding work): Public transport	335650	99542	236108	0.296565	1.1727229719	1.15547054298	1.03116087845	0.00768615914697	4.05415472845	2.51579529419e-05	0.18040957787472126	0.044499924141651145	0.0209847818931	0.00240096199963	0.0365941615816	0.00418690038397	8.7401557777	1.16394607265e-18	1.0
6164_5	Types of physical activity in last 4 weeks: Heavy DIY (eg: weeding, lawn mowing, carpentry, digging)	335599	147922	187677	0.44077	1.22866481466	1.20898406685	1.01186584405	0.00955975525715	1.24122885294	0.10726060947	0.05189186657329117	0.041806848471519414	0.0350696818716	0.00274070765509	0.0555339009186	0.0043399933858	12.7958492057	8.64757382168e-38	1.0
6162_4	Types of transport used (excluding work): Cycle	335650	23918	311732	0.0712588	1.18586861415	1.16930886405	1.02592660876	0.00856466895479	3.02715830537	0.00123432318501	0.139488901221789	0.04607915647304788	0.0265841263528	0.00265031221335	0.0949540292527	0.0094664695802	10.030564029	5.59378405046e-24	1.0
6164_3	Types of physical activity in last 4 weeks: Strenuous sports	335599	34693	300906	0.103376	1.15448998523	1.13820345633	1.00917800579	0.00944684046886	0.971542371264	0.165639132055	0.05940841910443197	0.06114856218481813	0.0237883275101	0.00267214225894	0.0682102013386	0.00766205028119	8.90234321564	2.73399412054e-19	1.0
1180	Morning/evening person (chronotype)	301143	NA	NA	NA	1.72540953226	1.55010207634	1.062263273	0.0146729462243	4.24340633736	1.10076141055e-05	0.08583189250595608	0.02022712078036134	0.11852977856	0.00555337244822	0.11852977856	0.00555337244822	21.3437473652	2.2287436171e-101	1.0
30530	Sodium in urine	326831	NA	NA	NA	1.48334229383	1.38654505272	1.04592279924	0.0116333474608	3.94751376521	3.94834895453e-05	0.09501092667206762	0.024068548540434435	0.0703772608302	0.0038218727394	0.0703772608302	0.0038218727394	18.4143391549	5.04061430484e-76	1.0
1210	Snoring	314449	117812	196637	0.374662	1.39149792979	1.32163853379	1.04307566985	0.0111697499511	3.85645784756	5.75209625046e-05	0.11002783559451428	0.028530802084138256	0.0584070864087	0.00339118483016	0.0952229007919	0.005528754754	17.2232093896	8.89234548253e-67	1.0
20118_7	Home area population density - urban or rural: England/Wales - Village - less sparse	333997	17271	316726	0.05171	1.03868154518	1.04256826312	1.01332996231	0.00877404062458	1.51925012412	0.0643497744144	0.34460780317039613	0.22682756295304107	0.00501739389033	0.00244901106387	0.021924037298	0.0107012148301	2.04874284332	0.0202436337103	1.0
20118_11	Home area population density - urban or rural: Scotland - Large Urban Area	333997	18867	315130	0.0564885	2.21018178188	2.20046217861	2.10306083526	0.0198106259109	55.680261705	0.0	0.9114835901306247	0.016369958800833338	0.0214315289137	0.00553180724257	0.0884954497772	0.0228420367013	3.87423638857	5.34797760201e-05	1.0
22127	Doctor diagnosed asthma	83529	10589	72940	0.12677	1.11287556848	1.07981279882	1.00898486041	0.00889649002104	1.009933175	0.156263653564	0.07959969136478116	0.07881679039286624	0.0612096904222	0.0117948263644	0.156794436425	0.0302135681422	5.18953722007	1.05408681677e-07	1.0
20118_16	Home area population density - urban or rural: Scotland - Accessible Rural	333997	1133	332864	0.00339225	1.08103341523	1.07850822564	1.0771938202	0.00891647723479	8.65743478863	2.41249703434e-18	0.9526171393597843	0.11003457289801861	-0.00112234017939	0.00232170997502	-0.036335220806	0.0751642382042	-0.483411016649	0.685598036259	1.0
22130	Doctor diagnosed COPD (chronic obstructive pulmonary disease)	83529	1231	82298	0.0147374	1.01450345512	1.01132159354	1.00289992685	0.0095524845848	0.303578281215	0.380724600102	0.199947311047366	0.6586350981595661	0.00308121192065	0.00997309322108	0.0321577011162	0.104086235957	0.308952483683	0.378678836092	1.0
22135	Doctor diagnosed idiopathic pulmonary fibrosis	83529	83	83446	0.000993667	1.00460019232	1.00991157004	0.98837736973	0.00834691962485	-1.39244545208	0.918106225565	-2.5265531232337	1.8144718843091923	0.0153812423801	0.00901542023095	1.36256068491	0.798638813501	1.7061037629	0.0439943810538	1.0
22502	Cough on most days	83529	11424	72105	0.136767	1.07946973502	1.08124766088	0.999642393995	0.00994442394697	-0.0359604544962	0.514343054357	-0.004499901814579331	0.1251347314047661	0.0479854240766	0.0108602258549	0.118056804137	0.0267190210635	4.41845544628	4.97043834519e-06	1.0
40001_A419	Underlying (primary) cause of death: ICD10: A41.9 Septicaemia, unspecified	7637	17	7620	0.002226	1.00572535919	1.04326931194	0.999497731914	0.0100623733386	-0.049915469186	0.519905124979	-0.08772691278254781	1.7575095298753765	0.1204758423	0.111909335982	5.48156797083	5.09179782474	1.07654862968	0.140840982226	1.0
22506_111	Tobacco smoking: Smokes on most or all days	83133	1869	81264	0.022482	1.02086488004	1.01890722023	1.01000415142	0.00871523050383	1.14789292288	0.125506385069	0.47947322942175197	0.4176985674050311	0.00551824369594	0.00884037885533	0.0424423047778	0.0679937448223	0.624208960526	0.266245181482	1.0
40001_C160	Underlying (primary) cause of death: ICD10: C16.0 Cardia	7637	22	7615	0.00288071	1.00859563655	1.04157236153	0.994459813279	0.00930754400555	-0.595236156616	0.724157187604	-0.6445347808009643	1.0828219583714707	0.109493820587	0.105568884397	4.04238475191	3.897480664	1.0371789113	0.149826242203	1.0
40001_C109	Underlying (primary) cause of death: ICD10: C10.9 Oropharynx, unspecified	7637	10	7627	0.00130941	1.00057598275	1.046835735	1.00625585022	0.00863614533842	0.724379913932	0.234416263878	10.861176279367513	14.993756826321235	-0.0778152346231	0.0890776482625	-5.47741413062	6.27017539276	-0.873566333878	0.808822766502	1.0
40001_C180	Underlying (primary) cause of death: ICD10: C18.0 Caecum	7637	34	7603	0.00445201	1.00119419088	1.02479889613	0.994035460976	0.00979916871524	-0.608678062111	0.728631074527	-4.994627845046887	8.20569715906517	0.135177388607	0.112814478212	3.52480823651	2.94168578115	1.19822730867	0.115414268367	1.0
40001_C189	Underlying (primary) cause of death: ICD10: C18.9 Colon, unspecified	7637	204	7433	0.0267121	1.0072338381	1.01435961078	1.01748040495	0.00890789999279	1.96234858531	0.0248609571512	2.416477214816821	1.2314209783677157	-0.0961927820623	0.090972311	-0.655316582558	0.619751946806	-1.05738527476	0.854832105428	1.0
40001_C210	Underlying (primary) cause of death: ICD10: C21.0 Anus, unspecified	7637	15	7622	0.00196412	1.00139051875	1.05443896699	1.00942520565	0.00862647537536	1.09259057034	0.137286802381	6.778193869320311	6.203782142495411	-0.122756717362	0.0935826135478	-6.18631844518	4.71609098695	-1.31174705117	0.905197252204	1.0
40001_C23	Underlying (primary) cause of death: ICD10: C23 Malignant neoplasm of gallbladder	7637	22	7615	0.00288071	1.00229448595	1.02770826566	0.980031520168	0.0096515999395	-2.0689294995	0.980723648551	-8.70281199879068	4.206432360741143	0.109764270281	0.11587702196	4.05236944068	4.27804513676	0.947247939452	0.171756226123	1.0
40001_C450	Underlying (primary) cause of death: ICD10: C45.0 Mesothelioma of pleura	7637	24	7613	0.0031426	1.00217808279	1.0438024484	0.99077581017	0.0090645584969	-1.01761049179	0.845568450339	-4.235004234745954	4.161714397497911	0.0902751224179	0.0988242408975	3.10742368789	3.40169892743	0.913491685826	0.180492002168	1.0
40001_C269	Underlying (primary) cause of death: ICD10: C26.9 Ill-defined sites within the digestive system	7637	12	7625	0.0015713	0.99673581928	1.05029579832	0.989255819918	0.00941900054927	-1.14069216007	0.87300097489	NA	NA	0.162211328395	0.102306172947	9.81949537727	6.19312474819	1.58554780931	0.0564209617189	1.0
40001_C499	Underlying (primary) cause of death: ICD10: C49.9 Connective and soft tissue, unspecified	7637	25	7612	0.00327354	0.994670395614	1.02674052153	0.994811205583	0.00982066905116	-0.528354472544	0.701373334783	NA	NA	0.0435372062496	0.109310843562	1.45031276449	3.64136621001	0.398288082234	0.345208922182	1.0
40001_C541	Underlying (primary) cause of death: ICD10: C54.1 Endometrium	7637	44	7593	0.00576142	1.00334105715	1.01455523843	0.99841652563	0.00920503179528	-0.172022694213	0.568290156228	-0.4739441141886201	2.755125516174676	0.104345184487	0.111908919184	2.22181407586	2.3828681034	0.93241169022	0.175561902801	1.0
40001_C61	Underlying (primary) cause of death: ICD10: C61 Malignant neoplasm of prostate	7637	275	7362	0.0360089	1.00438172527	1.00274851908	0.995767579175	0.00841227827647	-0.503124205526	0.692561525276	-0.9659256495268902	1.9198552542660559	0.0779695739992	0.0927524080737	0.43266092212	0.514692338917	0.84062048219	0.200280290253	1.0
40001_C679	Underlying (primary) cause of death: ICD10: C67.9 Bladder, unspecified	7637	97	7540	0.0127013	1.00742745709	1.01076700606	0.995061051769	0.00871783574375	-0.566533756305	0.714484503793	-0.6649581641828882	1.1737308797268908	0.0512410225843	0.0987891488941	0.596937315791	1.15085387441	0.518690799121	0.301988189459	1.0
40001_C719	Underlying (primary) cause of death: ICD10: C71.9 Brain, unspecified	7637	222	7415	0.029069	1.01481054518	1.0179211913	1.01407649144	0.00846398006934	1.66310545701	0.0481456638762	0.9504370888055683	0.5714833565114293	0.012478662867	0.097638853696	0.0801608614989	0.627215809211	0.127804274576	0.449151933593	1.0
40001_C80	Underlying (primary) cause of death: ICD10: C80 Malignant neoplasm without specification of site	7637	162	7475	0.0212125	1.00651105027	1.01042866316	0.996336844076	0.00881203301649	-0.415699296326	0.661184971885	-0.562605995978215	1.3533965559986583	0.107534925075	0.0962736453806	0.861999462563	0.771729096566	1.11697157254	0.132003240065	1.0
40001_C819	Underlying (primary) cause of death: ICD10: C81.9 Hodgkin's disease, unspecified	7637	6	7631	0.000785649	1.00161386629	1.06214916714	0.999353781543	0.00962260290603	-0.0671563051481	0.526771365003	-0.4004163546761134	5.962453619104494	0.0790801431328	0.111616593729	8.53243457603	12.0429888701	0.708498086982	0.239317999874	1.0
40001_C845	Underlying (primary) cause of death: ICD10: C84.5 Other and unspecified T-cell lymphomas	7637	9	7628	0.00117847	0.997904425801	1.05585992302	0.993298790434	0.0100943100454	-0.663860089112	0.746610068755	NA	NA	0.0570261904627	0.117422906984	4.38140382872	9.02176999842	0.485647919365	0.313608407531	1.0
40001_C900	Underlying (primary) cause of death: ICD10: C90.0 Multiple myeloma	7637	87	7550	0.0113919	1.00275677723	1.0080216562	0.999756473097	0.00876021541768	-0.0277991911853	0.511088844472	-0.08833753427952389	3.177701598971358	-0.0264428850486	0.101293191951	-0.334109131749	1.27985204159	-0.261052934942	0.60297415704	1.0
40001_D432	Underlying (primary) cause of death: ICD10: D43.2 Brain, unspecified	7637	10	7627	0.00130941	1.00471905945	1.05483941831	1.01473724712	0.00969196369297	1.52056359173	0.0641846946	3.1229204241718325	2.0537913975838795	-0.129203546219	0.110144971835	-9.09463722898	7.75310423554	-1.17303172416	0.87960845797	1.0
40001_C920	Underlying (primary) cause of death: ICD10: C92.0 Acute myeloid leukaemia	7637	102	7535	0.013356	1.00464091786	1.01328175716	1.00363252562	0.00871210082237	0.416951743076	0.338356852632	0.7827170681780038	1.8772365895465766	-0.0255601255395	0.0968607998903	-0.286862624722	1.08707381919	-0.263885137935	0.604065785968	1.0
40001_E854	Underlying (primary) cause of death: ICD10: E85.4 Organ-limited amyloidosis	7637	7	7630	0.00091659	1.0088093361	1.07542936119	0.989114709326	0.0093211849706	-1.16780116565	0.878556511087	-1.23565391819421	1.0581030012101524	0.213879737348	0.106711232163	20.2725333648	10.1145954322	2.00428514425	0.0225197621527	1.0
40001_G122	Underlying (primary) cause of death: ICD10: G12.2 Motor neuron disease	7637	89	7548	0.0116538	1.00300716349	1.01286987584	1.0123873309	0.00867570258685	1.42781875841	0.0766720160697	4.119274172765298	2.885011944628735	-0.00770801130638	0.0887548473976	-0.0957485465095	1.10250845467	-0.0868460882125	0.534603073553	1.0
40001_G318	Underlying (primary) cause of death: ICD10: G31.8 Other specified degenerative diseases of nervous system	7637	24	7613	0.0031426	1.00362523885	1.03177204604	0.999445580095	0.00869666744996	-0.0637508457477	0.525415690999	-0.15293334543018458	2.3989226124997374	0.0581530912452	0.100297151	2.00172858722	3.45239900536	0.579808007162	0.281022048637	1.0
